borrower_id,age,gender,income,employment_duration,housing_status,loan_amount,tenure,credit_score,previous_defaults,debt_to_income_ratio,default
1000,60,Male,17442.281220895668,30,Rent,1000.0,36,659,0,0.3908764455235728,0
1001,57,Female,23284.866749866367,180,Mortgage,4657.808193855861,36,767,0,0.5245411346149235,0
1002,56,Female,92712.52202346461,161,Rent,17813.498930989343,12,504,2,0.5318265771097622,1
1003,44,Male,39797.585210422476,127,Rent,7450.292674311967,36,546,0,0.3416946638028119,0
1004,51,Female,64590.38701972405,254,Own,1622.503982956072,36,348,1,0.2178732327232278,1
1005,26,Male,83965.80784853912,293,Rent,14114.203969518767,60,665,0,0.5183394870373313,0
1006,22,Female,15000.0,440,Mortgage,16003.709727249494,36,552,0,0.5997142584162329,0
1007,40,Female,72524.92360311419,356,Rent,8634.329787779752,36,377,0,0.28857982096264523,0
1008,48,Female,62978.87212518542,387,Mortgage,3155.263070653238,60,716,0,0.562184352582701,0
1009,31,Male,82807.9456186608,253,Own,15070.984001775594,12,334,0,0.5917300620666996,1
1010,24,Female,26369.536766707457,129,Own,22949.389289756393,48,737,0,0.29780664290105263,0
1011,35,Male,79025.09313909226,11,Rent,2857.5170974338907,60,611,0,0.4581422084751736,0
1012,26,Female,35211.71136794619,34,Own,30809.596698818204,12,442,0,0.39054625158953427,0
1013,69,Male,71095.55628553314,197,Rent,9333.745724197466,48,496,0,0.46109684434835607,0
1014,50,Male,49279.579284911204,247,Own,8633.057931463718,36,559,0,0.1770763672959755,0
1015,58,Male,65415.376128702774,109,Mortgage,16342.827916509941,60,665,0,0.28335991982857567,0
1016,22,Female,50977.38366610306,327,Own,16032.919738597891,36,491,0,0.13139902037656678,0
1017,35,Male,15000.0,404,Rent,1000.0,60,786,0,0.40660806837356234,0
1018,31,Female,15000.0,244,Rent,13918.320118136453,48,833,0,0.5633482144513614,0
1019,28,Male,54198.31067966981,249,Rent,20779.987437344673,12,323,0,0.38014162281621267,1
1020,46,Male,44725.29924737304,365,Mortgage,25279.242808276456,60,374,0,0.13516581026514438,0
1021,65,Male,57964.41902840587,316,Own,13842.371642740194,12,693,0,0.565188699949576,0
1022,64,Male,44956.93068312851,162,Rent,11439.096180800154,36,757,0,0.16648245532323172,0
1023,25,Female,90361.5476543564,47,Mortgage,22246.810933584646,36,409,2,0.541470714519848,1
1024,26,Male,54610.74255656609,398,Mortgage,32917.70291066106,48,389,1,0.4571136228757616,1
1025,46,Male,41061.04544834669,70,Mortgage,15935.407209934983,48,336,0,0.4181838776358866,0
1026,24,Female,56747.261326937325,398,Own,13175.906165378809,24,606,0,0.39342379881248357,0
1027,39,Male,41426.50406237389,133,Own,27568.636594468582,24,361,1,0.16557460742073007,1
1028,40,Male,51858.60468227975,238,Own,3702.1046209272026,48,604,0,0.3504218761873579,0
1029,53,Male,25650.39625528331,464,Mortgage,15626.486494778715,36,478,1,0.1983465191770313,0
1030,40,Male,49828.29596280789,67,Own,39076.51825856835,12,839,1,0.38589193604865457,0
1031,69,Female,40442.952079296505,277,Rent,19533.786869817843,48,743,0,0.3236718722028603,0
1032,32,Female,27545.267492626408,31,Mortgage,22667.82848996567,12,818,0,0.43983778089474723,0
1033,67,Male,89514.71736145284,122,Own,11713.012393937212,24,335,0,0.5912485149311049,1
1034,21,Female,28325.292601196677,21,Mortgage,20863.025706657605,12,777,0,0.2805077018078611,0
1035,46,Female,50139.28446883875,154,Mortgage,27158.61120944657,48,372,1,0.40835674816998146,1
1036,34,Male,33943.839301024855,109,Own,1000.0,36,329,3,0.5322034632667977,1
1037,58,Female,55940.7894175975,270,Mortgage,14037.144184647483,48,602,2,0.14646331677545535,1
1038,57,Male,24512.297310621652,379,Own,18497.471877757675,60,646,0,0.5001230306337231,0
1039,31,Female,66807.13647871102,299,Own,14436.402362322191,60,810,2,0.21971248536515162,1
1040,56,Female,90723.12372717683,114,Own,10128.659506319393,60,816,1,0.37013800929541885,0
1041,33,Female,33209.21525798661,469,Mortgage,28951.837087813736,36,364,1,0.595750719267492,1
1042,63,Male,74339.37725362642,219,Mortgage,17036.291492697208,48,752,2,0.59202603938413,1
1043,23,Female,42362.4131120862,229,Own,7988.749055829778,60,828,0,0.2578988197407974,0
1044,53,Male,80115.8224215217,251,Mortgage,24842.302175110446,48,668,0,0.1658814780819833,0
1045,26,Male,93769.97972191982,248,Own,28897.505128945897,24,336,0,0.5690925183814471,0
1046,30,Female,45325.89976583082,8,Rent,26407.4546177535,60,680,0,0.5467647174994634,0
1047,25,Male,19594.678382106966,33,Mortgage,10843.812789132018,60,518,0,0.4080159481187088,0
1048,43,Female,68961.6877487218,227,Mortgage,11275.878635752455,36,545,0,0.11620519441876168,0
1049,30,Male,54488.344158882326,72,Rent,4599.115129447806,48,849,0,0.4756401620459465,0
1050,64,Male,60035.82335555282,398,Rent,17539.91422369307,36,550,0,0.1804276066207007,0
1051,22,Female,43203.099163112696,445,Rent,25985.582127853522,36,645,3,0.5715106358502534,1
1052,33,Female,32310.14362678602,300,Own,20641.81006861278,48,771,0,0.3175630348985401,0
1053,60,Female,73206.96361933948,211,Own,32520.697995709343,24,421,0,0.4075578040866754,0
1054,22,Female,56395.79989112065,71,Rent,1000.0,48,625,0,0.24053996930283797,0
1055,40,Male,21128.85931632549,57,Own,16401.792724342657,24,827,0,0.3375379412053211,0
1056,21,Male,63737.50446405787,219,Mortgage,23316.584236651957,36,420,0,0.4773177516098017,0
1057,57,Male,59723.37195933001,370,Rent,8911.026809162537,24,438,0,0.34600828123560157,0
1058,29,Female,43494.021513528714,274,Mortgage,3684.8035090136236,24,386,0,0.5235986647344689,0
1059,37,Male,82396.26468484644,248,Own,2928.2735416816213,24,429,1,0.4565137179997866,1
1060,29,Female,37636.53675305471,15,Rent,16044.01030851955,60,551,0,0.13867978615227314,0
1061,31,Male,46620.270036903166,74,Own,2678.660733420067,60,659,1,0.40341770214770567,0
1062,35,Female,65372.96175936396,105,Mortgage,29730.401323343027,36,729,1,0.40629971633015716,0
1063,44,Male,51535.25900661443,135,Own,20149.37459399204,48,346,1,0.29044917619554145,1
1064,58,Male,22311.53691283127,416,Mortgage,12992.60039090125,24,800,0,0.26136196377083565,0
1065,55,Female,53675.98745986859,73,Own,14195.026662977065,60,724,0,0.13144379700515255,0
1066,50,Male,41712.20416069534,253,Mortgage,25819.253611408785,48,674,0,0.3230782392192785,0
1067,51,Female,67139.92489832526,17,Own,28408.995278604736,24,410,0,0.2682982289257305,1
1068,69,Male,53024.366879902795,418,Rent,5660.82197444622,48,526,0,0.5755314048421254,0
1069,25,Male,51890.153060947814,42,Rent,7668.391273307822,12,338,0,0.4370871909226757,1
1070,64,Female,29034.976725618966,49,Own,11426.676776434359,24,434,0,0.3300307052838416,1
1071,34,Female,45399.49384171989,2,Mortgage,8753.951011672456,48,594,0,0.47730599031094256,0
1072,31,Male,69402.02188025307,231,Own,1000.0,24,333,2,0.4893848187957631,1
1073,29,Male,34469.27310917258,218,Rent,6851.2145376457065,24,727,0,0.34022794578724325,0
1074,54,Male,49348.99553824572,58,Mortgage,7961.875608041574,12,367,0,0.13787890103687875,0
1075,32,Male,31271.078967019806,283,Own,2998.4618929046464,48,498,1,0.4902755661242395,1
1076,55,Male,26323.147178966618,301,Own,19402.80275464789,36,558,2,0.1451420213939217,1
1077,55,Male,48302.819100212946,63,Mortgage,13741.784928623543,60,436,0,0.523753413252544,1
1078,21,Female,53476.023297546766,69,Own,21172.87154146861,24,680,0,0.2670784463043081,0
1079,60,Female,89877.2587846519,302,Rent,5152.224141509831,24,823,0,0.4191204822141904,0
1080,42,Female,40890.79232307582,141,Rent,21339.02035446449,24,537,1,0.47020222645602594,1
1081,49,Male,48996.61464732235,390,Mortgage,16447.197979977875,24,583,0,0.11759623266300032,0
1082,28,Male,24998.529640581502,201,Own,9515.353727623049,60,757,0,0.29230715292259923,0
1083,31,Male,62244.800298138274,206,Own,31042.846481236986,36,434,0,0.40207150399969704,1
1084,61,Female,57961.895587065614,414,Rent,16127.06311737891,12,381,0,0.5240721236484704,0
1085,57,Female,79767.89355382856,220,Mortgage,9734.525930280353,36,508,0,0.4588848415902046,0
1086,34,Male,72232.44303017418,361,Mortgage,17810.3530634666,60,702,0,0.5480705821044735,0
1087,50,Male,57028.13337684566,245,Mortgage,5535.145424009645,48,487,0,0.14136133557728855,0
1088,55,Female,40598.570008225994,80,Rent,13232.321881085638,12,792,0,0.1359110011029058,0
1089,41,Female,54093.36875780121,250,Rent,35290.88068290314,12,554,0,0.45676247038798634,0
1090,57,Female,47779.73075736478,50,Mortgage,1000.0,48,622,1,0.29926412049890805,0
1091,25,Male,69067.95066475958,284,Mortgage,9717.759940122292,24,724,1,0.3408156306254698,0
1092,39,Male,66524.62979924936,368,Own,13524.081196976795,60,714,0,0.4021580178045112,0
1093,34,Male,44071.691126904894,398,Own,11335.9903557809,48,466,0,0.5929707308736555,0
1094,46,Female,20760.124403462443,383,Mortgage,9993.529809707197,36,784,1,0.1335830777684671,0
1095,24,Female,76667.74600440849,345,Rent,31932.417416603545,36,735,2,0.1544474447130925,1
1096,45,Male,61637.4791364641,203,Rent,9451.527704233224,48,831,0,0.5146566178072387,0
1097,65,Male,43610.19858854662,24,Own,18968.388079158816,60,780,0,0.1102621305781177,0
1098,62,Female,60857.46696207342,444,Mortgage,8874.420566261502,12,479,0,0.32522742036420205,0
1099,45,Male,51497.22612500058,40,Rent,18991.86059506351,12,370,0,0.48705914481591794,1
1100,38,Female,76372.35852438948,68,Rent,24356.77629912657,24,740,0,0.19763441051704653,0
1101,60,Female,15000.0,3,Rent,14256.256535156946,60,438,1,0.1935050565327873,1
1102,28,Male,42056.18066973135,239,Rent,9281.851481043424,36,401,0,0.2551261721663399,0
1103,59,Female,81981.09030957377,360,Own,13764.809647989561,36,767,0,0.17500516945747238,0
1104,60,Male,61263.96806934624,440,Rent,20350.77891285825,24,582,0,0.43927642686094526,0
1105,34,Female,85452.13336628416,30,Rent,23664.63020217313,36,328,0,0.20006877574873347,0
1106,52,Female,25563.858136730712,386,Mortgage,17570.26851838596,24,317,0,0.21342876952290687,1
1107,58,Male,71443.93431876975,116,Mortgage,14205.075776304113,24,807,0,0.3874675740458968,0
1108,53,Female,70244.48846907666,194,Own,27788.150442795533,48,319,0,0.583670539198022,1
1109,43,Male,16365.429293423316,89,Own,8733.982898660963,12,625,0,0.5569412861842706,0
1110,35,Male,44089.95420933832,177,Own,10877.471247168101,60,655,0,0.532248364813461,0
1111,53,Female,47869.417896118335,144,Own,32936.94642280652,60,732,0,0.36546191666391037,0
1112,45,Male,17608.87942465189,443,Rent,14032.51826424924,12,698,0,0.24887590785286037,0
1113,37,Male,44507.95346959122,201,Mortgage,21590.453151355287,60,317,0,0.45288358913663274,1
1114,53,Male,67463.66281557211,321,Rent,6131.118657221627,36,849,0,0.29478863988959914,0
1115,67,Male,42181.5388095052,343,Rent,25009.88796090134,36,675,0,0.48895449171560457,0
1116,22,Male,54842.66311348053,202,Rent,3493.7975260619205,60,639,0,0.10809574278865688,0
1117,34,Male,54987.40565455304,23,Mortgage,2750.6936234769237,48,449,0,0.3647700204834009,0
1118,60,Female,49757.13177722468,354,Own,23924.75838225279,60,532,0,0.2686752474986861,0
1119,60,Male,35896.35951949142,470,Own,11385.806987379261,24,403,0,0.2245245529178894,0
1120,59,Female,63176.279497677955,415,Mortgage,12576.212266137152,24,520,0,0.4309184188121884,0
1121,26,Female,18259.32476948017,470,Mortgage,19305.982470168998,12,325,0,0.42918666680555506,1
1122,26,Male,50171.76277016365,104,Own,12099.253452685018,36,363,0,0.11853358897179747,0
1123,23,Female,77709.72681036177,274,Rent,4522.826209777619,48,553,0,0.5738494430079437,0
1124,27,Female,41052.53500317569,321,Own,9320.861895121727,60,548,0,0.2809265180752599,0
1125,28,Male,35453.57556995445,59,Mortgage,5251.999484493901,24,430,0,0.558703907199492,0
1126,62,Male,64510.32277550755,370,Own,26613.50929804876,36,329,0,0.3918599940850399,0
1127,35,Male,53268.635211742636,449,Own,27057.06399727643,36,309,0,0.4262952364366924,1
1128,67,Female,64908.94564113865,14,Own,6592.86246878601,48,388,0,0.5802577891599896,0
1129,49,Female,50769.96971390545,84,Mortgage,19354.53342708006,48,729,0,0.5110986398329872,0
1130,53,Male,15000.0,418,Mortgage,12274.332125402872,48,446,0,0.17001750501512422,0
1131,50,Male,73598.26820851398,196,Own,29594.16283872506,48,426,2,0.10261048129666708,1
1132,59,Female,91400.52764956551,234,Own,38694.35435923976,24,423,1,0.25429369017087755,1
1133,47,Female,75680.82013672573,410,Rent,22317.714760528863,48,640,0,0.34426879719381176,0
1134,56,Female,15000.0,343,Rent,9862.712270311826,36,817,0,0.46607494558169726,0
1135,49,Female,59021.76425011133,262,Own,3410.857256761141,36,350,0,0.4305241901863508,0
1136,58,Male,40665.083788499076,5,Mortgage,17447.446820535206,60,697,2,0.2564280857050384,1
1137,53,Female,28315.124927765817,380,Rent,13440.969169695229,36,613,0,0.37099799458167837,0
1138,57,Female,52454.64323276546,288,Own,1000.0,36,813,0,0.4254666580123869,0
1139,47,Female,47021.05410200558,57,Rent,15793.694445490508,24,801,1,0.35687510102190145,0
1140,53,Female,60173.15608559682,432,Rent,36123.666480421736,36,829,0,0.44448714802111533,0
1141,24,Male,51131.60378610908,144,Rent,23057.123528415264,12,718,0,0.3426091269741678,0
1142,42,Male,27583.75786222046,365,Mortgage,3381.9810011380705,36,493,0,0.3648425034918066,0
1143,22,Female,38467.96446514058,41,Own,14815.860861512769,60,611,2,0.5703876463986803,1
1144,30,Female,35240.828873499675,349,Mortgage,18734.586135477814,60,598,2,0.29457906381464083,1
1145,25,Male,15670.336465111075,199,Mortgage,19924.271223078624,48,628,0,0.477853665563832,0
1146,30,Male,22567.10712092233,423,Rent,1000.0,24,775,0,0.267338273082913,0
1147,53,Female,45778.62660229611,173,Own,13826.737852873724,60,416,0,0.26592726769548014,0
1148,58,Female,78475.08150614558,454,Rent,17610.202224313667,12,563,0,0.5633357984375376,1
1149,33,Male,39288.858406024105,453,Mortgage,13134.490289941188,12,816,0,0.449335752711325,0
1150,51,Male,34851.38450494421,451,Mortgage,1000.0,48,818,0,0.5644791439887857,0
1151,67,Male,26374.263866543482,384,Own,13483.486493203018,24,320,0,0.5972907310047627,1
1152,56,Male,50610.72989990701,334,Mortgage,22841.441732480867,24,776,0,0.10010158259720017,0
1153,65,Male,73585.18669220252,94,Mortgage,9280.195252336072,36,848,0,0.5915751245143045,0
1154,44,Male,90053.65532817184,216,Own,10300.625943867766,12,472,0,0.15043535983929776,0
1155,35,Female,55707.987534433734,110,Rent,28978.144789055237,12,361,2,0.13520573996894772,1
1156,49,Male,52799.87485272869,352,Own,13001.69443857913,12,505,0,0.4839049023777887,0
1157,28,Male,39130.537854929134,179,Mortgage,16119.001461093656,12,478,0,0.2750923003102529,0
1158,25,Male,42468.66757017978,162,Own,1000.0,60,641,0,0.558905968250026,0
1159,49,Male,62583.501821014055,118,Rent,4471.342526648048,24,739,0,0.37225328446580874,0
1160,67,Female,43702.493358738415,324,Mortgage,36896.78641719767,36,374,0,0.2930558218756718,1
1161,24,Female,46754.35105665172,388,Rent,31555.134600525056,60,589,0,0.13671868679662555,0
1162,32,Male,49493.05450499151,227,Rent,19728.757335762944,24,443,1,0.33231792588835196,1
1163,65,Female,38183.43778185048,144,Own,1000.0,48,507,1,0.23894886702500603,1
1164,22,Female,48500.414818448975,436,Rent,1683.2931720908582,12,571,0,0.1383065505506377,0
1165,47,Female,15000.0,307,Own,1415.205989816117,36,714,0,0.4351942648870738,0
1166,51,Female,60976.71766036925,141,Own,1269.0615400740207,24,696,0,0.5886684417488588,0
1167,56,Female,97035.4367794411,121,Rent,11139.773577108,48,683,1,0.28945724269827267,0
1168,56,Female,38959.12769673867,284,Own,22807.37504376733,12,560,0,0.2486324602975836,0
1169,46,Male,57476.742900033394,391,Own,8680.89708573859,48,466,2,0.1449800951552543,1
1170,63,Male,67031.52640492369,225,Rent,11895.628700104535,48,317,0,0.21157261055253943,1
1171,47,Male,75604.30545434923,359,Mortgage,11927.974823997567,60,546,0,0.24248612489920288,0
1172,25,Male,44713.57022519641,256,Own,24032.306211273866,48,595,0,0.2720878064180323,0
1173,40,Male,15000.0,284,Own,23932.108930113205,60,713,0,0.4169835241222424,0
1174,31,Female,55344.639016975256,419,Rent,16619.991687489837,60,619,0,0.15743633903193702,0
1175,30,Male,52572.573813088544,434,Own,27784.370224197097,48,480,0,0.12921195671159172,0
1176,60,Male,43086.67250647995,164,Rent,11171.398884795266,24,595,0,0.5652909086461039,0
1177,58,Female,47329.757542313186,220,Mortgage,32469.24637185638,48,360,0,0.4995943459062503,1
1178,26,Female,52873.60890035462,68,Mortgage,8939.226238947034,48,508,0,0.23911104345767817,0
1179,28,Male,57235.239842077004,308,Rent,1000.0,24,465,0,0.41939609491034224,0
1180,43,Female,56396.194204798354,223,Mortgage,2370.7838975707036,12,599,0,0.39624613989995283,0
1181,67,Female,45646.28680997743,123,Rent,1482.0272210721178,36,650,0,0.47150529176668465,0
1182,46,Female,57685.57669971902,435,Own,7598.073637371004,12,360,0,0.5296472393584635,1
1183,66,Female,44299.38303450276,343,Mortgage,26286.136744029638,48,562,0,0.27887602516367793,0
1184,63,Male,62840.51003070639,338,Own,10508.700244924032,12,423,0,0.43041599136266173,0
1185,32,Female,37451.14329046998,11,Own,1450.0351465098774,36,537,0,0.5010204536954953,0
1186,46,Male,51461.16384299125,51,Rent,1000.0,12,841,0,0.4496471524378547,0
1187,33,Male,17525.228357655407,128,Mortgage,14424.723563038218,36,389,1,0.5610677942672783,1
1188,60,Female,42601.79061085705,134,Mortgage,30247.414886393868,12,438,0,0.34734372635929933,1
1189,38,Female,61349.77442259957,144,Own,17210.40854030724,60,661,3,0.5013202966476091,1
1190,45,Female,29325.30266583863,126,Own,24438.81450782728,48,712,0,0.5548706989205651,0
1191,53,Male,43597.990472998325,225,Rent,19018.288072128813,36,392,1,0.37852643744042636,1
1192,67,Female,15000.0,426,Mortgage,1000.0,48,433,0,0.10864676637168638,0
1193,60,Female,22638.517829360215,70,Rent,21013.563104009827,60,503,0,0.5090041843304263,0
1194,63,Female,27870.508877721964,272,Rent,3609.6928780338803,12,337,0,0.5230169857448934,1
1195,32,Female,52035.02101543277,186,Rent,10832.18211582179,48,756,0,0.2999253303927263,0
1196,64,Female,56668.18024785425,2,Mortgage,7773.194620855519,12,833,1,0.21453903674050537,0
1197,56,Male,48878.888681196055,284,Rent,13963.917057943925,12,737,0,0.5890746334710316,0
1198,68,Female,42348.13234225244,21,Mortgage,12513.751254345592,48,523,0,0.37581179119645924,0
1199,24,Female,42417.96503302505,165,Rent,11193.486875439423,36,467,0,0.3580898427549163,0
1200,25,Female,64320.91498080989,309,Own,12241.262346787013,36,406,0,0.5730371471193841,1
1201,57,Male,54256.396937661055,362,Rent,17677.2009827852,48,679,2,0.30404855614800264,1
1202,28,Female,43321.08807389275,476,Rent,12240.605775036562,36,323,0,0.5240679991123203,1
1203,62,Male,75865.98990482518,433,Mortgage,13274.016224477258,24,810,0,0.4503255423448729,0
1204,69,Male,88999.50081992202,245,Own,34921.75228571246,12,606,0,0.5838576860619047,0
1205,48,Female,25085.150995326596,233,Own,25395.593518046502,48,657,0,0.3143254712756761,0
1206,51,Female,60450.20140421023,324,Mortgage,10015.230243440867,60,669,0,0.5538129441584236,0
1207,29,Female,111797.7921537277,157,Mortgage,16066.904421128782,48,470,0,0.3844403585795442,0
1208,49,Male,55604.11082100389,150,Own,15284.151268445685,48,521,0,0.337938236212039,0
1209,34,Male,52308.852723285534,212,Mortgage,15799.569867657608,12,742,0,0.25283177226513054,0
1210,60,Male,48885.32120212773,375,Own,14790.720636853199,60,452,0,0.3763490081590708,0
1211,61,Male,59803.630349814826,217,Rent,15871.970482766634,12,675,0,0.3862759729786267,0
1212,42,Male,65097.98333099765,245,Rent,12482.246958370983,36,580,0,0.5491955680038131,0
1213,31,Male,25104.662516616347,302,Own,8854.54987445387,48,518,2,0.45203106464216036,1
1214,43,Female,49470.32743422343,404,Own,11121.501009919719,12,785,0,0.5132368289242032,0
1215,21,Female,15000.0,275,Rent,1000.0,24,809,0,0.4845650182018596,0
1216,66,Male,45813.66766757,150,Rent,21950.75982704379,48,634,2,0.23832327675149043,1
1217,57,Female,31946.228123558543,195,Own,19820.961529603872,36,709,0,0.2028987825300884,0
1218,41,Female,56783.55158270968,404,Mortgage,35115.993005257114,12,353,0,0.2292406778610195,0
1219,46,Male,16872.389457179488,20,Mortgage,3044.8040633733854,12,374,0,0.17328971218766706,0
1220,66,Male,39753.653790818105,256,Own,10964.160284971003,24,648,2,0.29298096174623134,1
1221,56,Female,69330.88501041224,398,Mortgage,26669.866980250612,36,692,0,0.4269503572884642,0
1222,43,Male,36473.33697111499,16,Rent,18588.901610116292,24,456,0,0.36848874615260185,0
1223,21,Male,15000.0,50,Rent,31315.3741096369,48,380,2,0.43960716436265945,1
1224,60,Female,55150.66306257969,446,Mortgage,29762.690791419383,60,507,0,0.27804922669284293,0
1225,35,Male,38269.42013814728,269,Own,1000.0,12,385,0,0.20263889329217996,0
1226,41,Female,46282.29127854207,314,Rent,17573.70946111853,24,746,0,0.20137907423959547,0
1227,67,Female,35402.608270748155,82,Rent,17626.506046327417,12,476,0,0.4004312733533578,0
1228,29,Female,89487.93488960058,305,Rent,14771.752441447621,12,810,0,0.182147379495715,0
1229,29,Female,18838.545282929732,123,Mortgage,10655.3531020835,24,438,0,0.29858358615309954,0
1230,30,Female,106669.91223788545,289,Own,30620.868520754273,12,401,0,0.20641637138802213,0
1231,46,Male,42187.26938497296,261,Mortgage,14729.678239920637,36,772,1,0.4313801923644728,0
1232,61,Male,53668.931524362706,364,Own,1000.0,36,841,0,0.40771041938985253,0
1233,55,Male,38504.07164791033,48,Own,10574.377376924238,60,493,0,0.2905624833887698,0
1234,45,Male,37667.328802890916,5,Mortgage,35711.74883475936,36,785,0,0.1643587597672526,0
1235,46,Female,34303.40193134734,116,Rent,3829.573392384511,24,613,3,0.20590840722333761,1
1236,31,Female,62025.159240872716,117,Own,27175.361357889367,36,546,0,0.33610452940116664,0
1237,58,Male,21784.006127458877,452,Mortgage,25424.710589570812,60,737,0,0.5860412122170848,0
1238,22,Female,57282.170884853374,262,Rent,12441.153746132126,48,372,0,0.23538738075210172,0
1239,27,Male,15000.0,352,Own,16890.995464110427,48,368,0,0.1955951784529462,1
1240,38,Male,55470.575422835274,460,Own,14303.374156728436,24,451,0,0.21034170912168562,0
1241,47,Male,66982.85211864382,434,Rent,9726.74121972609,60,393,1,0.45406956808397947,1
1242,54,Female,24509.61785385261,373,Own,8314.62940638613,36,734,0,0.5573420826977606,0
1243,47,Female,63574.85203437488,128,Mortgage,29206.670341536323,60,730,1,0.13758581195962474,0
1244,37,Female,51027.70821248643,396,Own,13265.048189435456,12,756,0,0.4746442707856092,0
1245,63,Female,81968.52910715679,170,Own,7279.979596175019,60,729,2,0.3473033398297496,1
1246,64,Male,32895.872353778206,26,Rent,20491.799655492054,36,528,0,0.5125952333506536,0
1247,44,Female,106319.7180744546,198,Mortgage,19264.5961812947,24,329,0,0.31075266138538016,0
1248,45,Female,15000.0,371,Rent,1000.0,12,634,0,0.10260812583839626,0
1249,27,Female,43409.923987277485,386,Mortgage,8558.061433023991,60,476,0,0.4413981883647856,0
1250,26,Male,16028.605787541339,313,Rent,1000.0,48,708,0,0.5039857157436531,0
1251,44,Male,87021.08353699531,344,Own,40501.28981753389,36,536,0,0.5510105470765774,0
1252,53,Female,44765.98012368327,96,Mortgage,11372.62274536489,24,577,0,0.38452564454751714,0
1253,69,Female,46566.29845261435,16,Mortgage,8232.088271725228,36,376,1,0.1610242506215728,1
1254,49,Female,58864.76196170426,172,Own,9998.327557202243,60,839,0,0.28491732211277787,0
1255,63,Female,49903.89627345425,461,Rent,7458.104409112942,24,457,0,0.49212512256055596,0
1256,42,Male,38124.768871973305,100,Mortgage,13169.683401580745,48,466,0,0.34720648277400734,0
1257,46,Female,24867.054987419036,185,Own,27350.86322270831,12,484,0,0.44962224409025076,1
1258,48,Female,53370.268046668585,183,Own,15973.403843513222,60,688,0,0.10234484167939953,0
1259,41,Female,57576.67265378957,437,Mortgage,1123.976827722061,24,311,0,0.13650116986871788,0
1260,69,Male,63907.54472803458,214,Mortgage,3520.071049959566,12,468,0,0.44058180922431756,0
1261,27,Male,88254.53700613044,250,Mortgage,16746.04664183392,24,725,0,0.24510094046965694,0
1262,37,Female,15000.0,215,Own,6674.218686124743,60,748,0,0.2940933438539457,0
1263,40,Female,48645.65605294591,28,Rent,13091.812946676873,24,793,0,0.421066455887246,0
1264,61,Female,73834.75671642856,101,Rent,41457.015875833065,48,748,0,0.15600724679838715,0
1265,69,Female,47509.55151122271,122,Mortgage,4942.95263376573,24,405,3,0.5163541776453086,1
1266,40,Female,15000.0,53,Own,1000.0,60,726,0,0.17221713008159248,0
1267,42,Male,24179.208503001584,282,Own,7597.33575860671,24,397,0,0.4666412720256339,1
1268,48,Male,56571.39699354638,101,Mortgage,1000.0,12,525,1,0.24637568452197997,1
1269,60,Male,55843.94589766682,116,Own,27861.04027802098,12,746,0,0.22998548306584318,0
1270,69,Female,63450.39396682041,103,Own,3407.015618571919,36,775,0,0.5106323494924376,0
1271,27,Male,34379.82112903632,44,Own,5260.350934903714,36,502,0,0.37610087312668516,0
1272,21,Male,55197.664698385954,113,Mortgage,1665.6978285358764,48,596,0,0.202748892487447,0
1273,52,Male,31082.733842073503,342,Mortgage,1000.0,12,315,1,0.10127312545565895,1
1274,33,Female,55199.159872873824,30,Mortgage,14451.489011544802,36,677,0,0.5865174396999007,0
1275,50,Female,51064.243942070796,163,Rent,7488.320689102263,24,635,0,0.31569309456129857,0
1276,43,Male,33582.79959674191,464,Rent,1000.0,48,319,2,0.29871139744593156,1
1277,39,Female,81163.67261525374,188,Mortgage,11277.844143904045,60,739,0,0.12515729310893106,0
1278,52,Male,15887.280996752263,292,Own,18656.608415746894,36,543,0,0.5472017346754814,0
1279,50,Male,47167.58033978945,194,Own,10580.140144536634,36,543,3,0.17029384796859146,1
1280,49,Male,33141.8887135138,291,Mortgage,20992.814474733466,12,691,0,0.2677278558049041,0
1281,69,Male,86684.04071712549,374,Own,31985.36107727781,48,561,0,0.31055194749290005,0
1282,65,Female,61967.96015240838,260,Own,23144.9479325066,12,519,0,0.5050528743900334,0
1283,49,Female,37013.792492592205,429,Rent,17158.516956021544,12,307,3,0.2797333160703559,1
1284,50,Female,44405.69421359255,206,Own,23121.941254537924,48,745,0,0.3657312711764066,0
1285,36,Female,87225.14747961058,51,Own,37271.12889501535,24,313,0,0.31436573482078656,0
1286,60,Male,31074.48736539939,48,Mortgage,1000.0,36,686,0,0.25592234756483057,0
1287,39,Female,15000.0,5,Rent,21327.189063189486,12,321,0,0.5731515424544764,1
1288,38,Male,55820.13724927628,378,Rent,5030.478795770405,36,524,0,0.4984384054132557,0
1289,21,Female,56272.807348156406,393,Own,17417.167940675183,48,534,2,0.18717647998739875,1
1290,34,Female,63320.691467797194,373,Mortgage,1779.153278850894,24,640,0,0.3773531674437616,0
1291,67,Female,63452.51521743905,223,Rent,22558.977360557237,60,433,2,0.4982800595412443,1
1292,22,Male,85414.11301467598,22,Rent,17799.246906048287,24,477,0,0.3898949863143537,0
1293,48,Male,15637.250192479281,144,Own,29995.023691641996,48,819,0,0.34688964599796546,0
1294,69,Male,25943.93610709334,109,Rent,12287.269870029755,24,838,0,0.13602969871993606,0
1295,50,Male,63244.066678923744,211,Mortgage,11969.036700018356,60,736,1,0.15303334425324985,0
1296,58,Female,27887.489965711193,299,Mortgage,12068.957046741863,12,350,3,0.222619767600341,1
